tenure,MonthlyCharges,TotalCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,InternetService_No,tenure_monthly_charges_interaction,total_extra_services,avg_monthly_cost_per_tenure,risk_score,has_security_services,fiber_elec_check_risk,Contract_One year,SeniorCitizen,PaperlessBilling_Yes,OnlineSecurity_Yes,TechSupport_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineBackup_Yes,Dependents_Yes,DeviceProtection_Yes,StreamingTV_Yes,StreamingMovies_Yes,monthly_log,total_log,monthly_sq,family_flag,monthly_charge_per_contract_year,senior_fiber_customer,high_charge_elec_check_risk,Churn
6,20.7,112.75,0,0,0,1,124.19999999999999,0,3.4499994250000956,3.4499994250000956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.077312260546414,4.7340030578310595,428.48999999999995,0,20700000.0,0,0.0,0
3,74.4,229.55,1,0,1,0,223.20000000000002,0,24.79999173333609,24.79999173333609,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.32280727501391,5.440467758652715,5535.360000000001,0,74400000.00000001,0,74.4,1
7,50.7,350.35,0,0,0,0,354.90000000000003,1,7.242856108163413,7.242856108163413,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3.9454577815143836,5.861782877638206,2570.4900000000002,1,50700000.00000001,0,0.0,0
4,20.85,62.9,0,0,0,1,83.4,0,5.2124986968753255,5.2124986968753255,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.084200921541599,4.157319361383489,434.7225000000001,1,20850000.000000004,0,0.0,0
33,88.95,3027.65,1,1,1,0,2935.35,3,2.6954544637741074,0.0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,4.499253960396542,8.015872254664492,7912.102500000001,0,44.47497776251112,0,88.95,0
27,78.05,2135.5,1,0,1,0,2107.35,1,2.8907406336762724,2.8907406336762724,1,1,0,1,1,0,0,1,1,0,0,1,0,0,4.370080563655481,7.66692425508408,6091.8025,0,78050000.0,1,78.05,1
72,23.55,1723.95,0,1,0,1,1695.6000000000001,0,0.32708332879050933,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.2007118542405295,7.452953343538126,554.6025000000001,0,11.774994112502943,0,0.0,0
1,19.75,19.75,0,0,0,1,19.75,0,19.749980250019753,19.749980250019753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0325462466767075,3.0325462466767075,390.0625,0,19750000.0,0,0.0,0
71,56.45,3985.35,0,0,1,0,4007.9500000000003,4,0.7950704113370365,0.7950704113370365,1,0,1,1,1,1,0,0,0,1,0,0,1,1,4.050915004294764,8.290631304243542,3186.6025000000004,0,56.44994355005646,0,56.45,0
13,85.95,1215.65,1,0,1,0,1117.3500000000001,1,6.61153795295862,6.61153795295862,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4.465333240800292,7.103856459184463,7387.4025,0,85950000.0,0,85.95,0
25,58.6,1502.65,0,0,0,0,1465.0,5,2.3439999062400037,2.3439999062400037,1,0,0,0,1,1,0,0,0,1,1,1,1,1,4.087655574071304,7.315650764662011,3433.96,1,58600000.00000001,0,0.0,1
67,50.55,3260.1,0,1,0,0,3386.85,1,0.7544776006794388,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.942552210462969,8.089819840759192,2555.3025,0,25.274987362506316,0,0.0,0
1,35.45,35.45,0,0,1,0,35.45,1,35.44996455003545,35.44996455003545,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.5959414584546674,3.5959414584546674,1256.7025,0,35450000.00000001,0,35.45,1
2,44.35,81.25,0,0,1,0,88.7,0,22.174988912505544,22.174988912505544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.814410176561146,4.409763389645481,1966.9225000000001,0,44350000.0,0,44.35,1
43,25.7,1188.2,0,1,0,1,1105.1,0,0.5976744047052465,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.2846635654062037,7.081036091123942,660.49,0,12.84999357500321,0,0.0,0
23,75.0,1778.5,1,0,0,0,1725.0,1,3.2608694234404596,3.2608694234404596,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4.330733340286331,7.484087704950247,5625.0,0,75000000.0,0,0.0,0
64,20.2,1277.75,0,1,0,1,1292.8,0,0.31562499506835945,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.054001181677967,7.153638317265837,408.03999999999996,1,10.099994950002523,0,0.0,0
57,19.6,1170.55,0,1,0,1,1117.2,0,0.34385964309018174,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.0252910757955354,7.0660829373614416,384.1600000000001,0,9.79999510000245,0,0.0,0
1,70.45,70.45,1,0,0,0,70.45,0,70.44992955007046,70.44992955007046,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4.268997904375876,4.268997904375876,4963.2025,0,70450000.0,1,0.0,1
72,88.05,6425.65,0,1,0,0,6339.599999999999,6,1.2229166496817132,0.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4.489198009735671,8.768208686132068,7752.8025,1,44.024977987511,0,0.0,0
8,71.15,563.65,0,0,1,0,569.2,3,8.89374888828139,8.89374888828139,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4.27874728521988,6.33620607016968,5062.322500000001,0,71150000.00000001,0,71.15,1
61,101.05,5971.25,1,1,0,0,6164.05,3,1.6565573498925026,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,4.625462889255854,8.694879019805663,10211.102499999999,0,50.52497473751263,0,0.0,0
64,84.3,5289.05,1,0,0,0,5395.2,2,1.3171874794189455,1.3171874794189455,1,0,1,0,1,1,0,1,1,1,0,0,0,0,4.446174454497633,8.573582976603518,7106.49,0,84.2999157000843,0,0.0,0
71,23.95,1756.2,0,1,0,1,1700.45,0,0.33732393891093043,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.2168738221975275,7.4714769121016245,573.6025,0,11.974994012502993,0,0.0,0
65,99.05,6416.7,1,1,0,0,6438.25,4,1.5238461304023672,0.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,4.605670061029742,8.766815077043479,9810.9025,1,49.52497523751238,0,0.0,0
3,19.6,61.35,0,0,0,1,58.800000000000004,0,6.533331155556282,6.533331155556282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0252910757955354,4.132763672126045,384.1600000000001,0,19.599980400019604,0,0.0,0
1,45.65,45.65,0,0,1,0,45.65,0,45.649954350045654,45.649954350045654,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8426729272933526,3.8426729272933526,2083.9224999999997,0,45650000.0,0,45.65,1
30,64.5,1929.95,0,0,0,0,1935.0,3,2.1499999283333358,2.1499999283333358,1,0,1,0,0,0,0,1,0,1,1,1,1,0,4.182050142641207,7.565767388773753,4160.25,0,64.49993550006451,0,0.0,0
15,69.5,1071.4,0,0,0,0,1042.5,4,4.6333330244444655,4.6333330244444655,1,0,0,0,1,0,1,1,0,1,1,1,0,1,4.255612709818223,6.977654406361804,4830.25,1,69500000.0,0,0.0,0
8,68.55,564.35,0,0,1,0,548.4,3,8.568748928906384,8.568748928906384,1,0,0,0,1,0,1,1,0,0,1,0,1,1,4.242045918369452,6.337445008381255,4699.1025,1,68550000.0,0,68.55,0
7,95.0,655.5,1,0,0,0,665.0,2,13.571426632653338,13.571426632653338,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4.564348191467836,6.486922693742851,9025.0,0,95000000.0,0,0.0,1
70,108.15,7930.55,1,0,0,0,7570.5,5,1.544999977928572,1.544999977928572,1,0,1,0,1,1,0,1,1,1,1,1,1,1,4.692723082995953,8.97860375580645,11696.4225,1,108.14989185010816,0,0.0,0
62,86.1,5215.25,0,1,1,0,5338.2,6,1.388709655020812,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,4.467056883858457,8.559534031905763,7413.209999999999,1,43.049978475010754,0,86.1,0
6,19.7,113.5,0,0,0,1,118.19999999999999,0,3.283332786111202,3.283332786111202,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0301337002713233,4.740574822994295,388.09,1,19700000.0,0,0.0,0
14,80.9,1152.8,1,0,0,0,1132.6000000000001,1,5.778571015816357,5.778571015816357,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4.405498990859024,7.050816121822789,6544.810000000001,1,80900000.00000001,0,0.0,0
22,84.15,1821.95,1,0,0,0,1851.3000000000002,1,3.824999826136372,3.824999826136372,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4.444414407108697,7.508211346984919,7081.222500000001,0,84150000.00000001,0,0.0,0
22,20.15,419.9,0,0,0,1,443.29999999999995,0,0.9159090492768613,0.9159090492768613,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.051639905492287,6.042395275776525,406.0224999999999,1,20.14997985002015,0,0.0,0
16,64.25,1024.0,0,1,0,0,1028.0,3,4.015624749023453,0.0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,4.178226046202803,6.932447891572509,4128.0625,1,32.12498393750803,0,0.0,0
10,25.7,251.6,0,1,0,1,257.0,0,2.5699997430000256,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.2846635654062037,5.531807209916391,660.49,0,12.84999357500321,0,0.0,0
13,56.0,764.55,0,0,1,0,728.0,2,4.307691976331387,4.307691976331387,1,0,0,0,1,1,0,1,0,1,1,0,0,0,4.04305126783455,6.640594529751104,3136.0,0,56000000.0,0,56.0,0
20,82.4,1592.35,1,0,1,0,1648.0,1,4.119999794000011,4.119999794000011,1,1,0,0,0,1,0,1,1,0,0,0,0,0,4.423648309364701,7.37359399701373,6789.760000000001,0,82400000.00000001,0,82.4,1
2,69.7,135.2,1,0,1,0,139.4,0,34.84998257500871,34.84998257500871,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.258445572902527,4.9141243937154115,4858.09,0,69700000.0,0,69.7,0
53,73.9,3958.25,0,1,0,0,3916.7000000000003,4,1.3943395963332152,0.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,4.316153890523174,8.283809892371835,5461.210000000001,0,36.949981525009235,0,0.0,0
11,20.6,233.9,0,0,0,1,226.60000000000002,0,1.8727271024793546,1.8727271024793546,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0726933146901194,5.459159891664867,424.36000000000007,1,20.599979400020604,0,0.0,0
69,19.9,1363.45,0,1,0,1,1373.1,0,0.2884057929216552,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.039749158970765,7.2185066960178625,396.00999999999993,0,9.949995025002487,0,0.0,0
4,70.9,273.0,1,0,0,0,283.6,0,17.72499556875111,17.72499556875111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.275276264727001,5.6131281063880705,5026.81,0,70900000.00000001,0,0.0,1
72,89.05,6254.45,0,1,0,0,6411.599999999999,6,1.2368055383777008,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,4.500365071621965,8.741208362759322,7929.902499999999,0,44.52497773751113,0,0.0,0
58,45.3,2651.2,0,0,1,0,2627.3999999999996,3,0.7810344692925091,0.7810344692925091,1,0,0,1,1,0,0,0,0,1,0,1,0,1,3.835141961092188,7.883144763243498,2052.0899999999997,0,45300000.0,0,45.3,1
16,20.4,321.4,0,0,1,1,326.4,0,1.2749999203125049,1.2749999203125049,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0633909220278057,5.775793010632473,416.15999999999997,1,20400000.0,0,20.4,0
43,84.25,3539.25,1,0,0,0,3622.75,3,1.959302280016226,1.959302280016226,1,0,1,0,1,1,1,1,0,0,0,1,0,0,4.445588116163626,8.171952625103168,7098.0625,0,84.24991575008426,0,0.0,0
2,104.4,242.8,1,0,1,0,208.8,4,52.19997390001305,52.19997390001305,1,1,0,0,1,0,1,1,1,0,0,1,1,1,4.657762636107262,5.496348217047172,10899.36,0,104400000.00000001,0,104.4,1
14,81.95,1181.75,0,1,0,0,1147.3,5,5.8535710104592145,0.0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,4.418238016636454,7.075597514511258,6715.802500000001,0,40.974979512510245,0,0.0,0
53,94.85,5000.2,1,0,0,0,5027.049999999999,3,1.7896226077429696,1.7896226077429696,1,0,1,0,1,0,0,1,0,0,0,1,1,1,4.562784469491653,8.517433162620845,8996.5225,0,94.84990515009486,0,0.0,1
32,20.55,654.55,0,0,0,1,657.6,0,0.6421874799316413,0.6421874799316413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.070375816549757,6.485474577945411,422.3025,0,20.54997945002055,0,0.0,0
34,24.7,780.2,0,0,1,1,839.8,0,0.7264705668685127,0.7264705668685127,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.246490991901174,6.660831199002524,610.0899999999999,0,24700000.0,0,24.7,0
15,74.45,1145.7,1,0,0,0,1116.75,0,4.963333002444467,4.963333002444467,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4.323470185213858,7.044643531044259,5542.802500000001,0,74450000.0,1,0.0,1
7,76.45,503.6,1,0,0,0,535.15,1,10.921427011224713,10.921427011224713,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4.349632566862877,6.223766036206958,5844.602500000001,0,76450000.0,1,0.0,1
15,105.35,1559.25,1,0,0,0,1580.25,4,7.023332865111143,7.023332865111143,1,0,0,0,1,0,0,1,1,1,1,1,1,1,4.666735541646246,7.352601343814152,11098.6225,1,105350000.0,0,0.0,0
61,20.55,1252.0,0,0,0,1,1253.55,0,0.33688524037893053,0.33688524037893053,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.070375816549757,7.133295954896068,422.3025,0,20.54997945002055,0,0.0,0
1,29.95,29.95,0,0,0,0,29.95,1,29.94997005002995,29.94997005002995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.432372999130605,3.432372999130605,897.0024999999999,0,29950000.0,0,0.0,1
1,45.3,45.3,0,0,0,0,45.3,0,45.2999547000453,45.2999547000453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.835141961092188,3.835141961092188,2052.0899999999997,0,45300000.0,0,0.0,0
8,84.5,662.65,1,0,0,0,676.0,1,10.562498679687666,10.562498679687666,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.448516375942715,6.497754902072211,7140.25,0,84500000.0,0,0.0,1
33,74.75,2453.3,0,0,0,0,2466.75,4,2.265151446510562,2.265151446510562,1,0,1,0,0,1,0,1,0,0,1,1,1,1,4.327438444389479,7.805596867187762,5587.5625,1,74.74992525007475,0,0.0,0
13,79.25,1111.65,1,0,1,0,1030.25,2,6.096153377218972,6.096153377218972,1,1,0,0,1,0,0,1,0,1,0,1,0,0,4.385146762010125,7.014499836412125,6280.5625,0,79250000.0,0,79.25,1
1,24.8,24.8,0,0,1,0,24.8,0,24.799975200024804,24.799975200024804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.250374491927572,3.250374491927572,615.0400000000001,0,24800000.0,0,24.8,1
20,51.8,1023.85,0,0,0,0,1036.0,1,2.589999870500006,2.589999870500006,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.966511190712216,6.932301539400137,2683.24,0,51800000.0,0,0.0,0
3,30.4,82.15,0,0,1,0,91.19999999999999,1,10.13332995555668,10.13332995555668,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4468078929142076,4.420646205638937,924.16,0,30400000.0,0,30.4,0
13,19.65,244.8,0,0,1,1,255.45,0,1.5115383452662812,1.5115383452662812,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.027715319407042,5.504518197131935,386.12249999999995,0,19.64998035001965,0,19.65,0
40,56.6,2379.1,0,0,0,0,2264.0,1,1.414999964625001,1.414999964625001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4.053522567701846,7.774897782589561,3203.56,0,56600000.00000001,0,0.0,0
43,71.9,3173.35,0,0,0,0,3091.7000000000003,3,1.6720929843699308,1.6720929843699308,1,0,1,0,1,1,1,1,1,0,1,0,0,1,4.289088639014612,8.06285816595844,5169.610000000001,1,71.89992810007192,0,0.0,0
6,91.0,531.0,1,0,1,0,546.0,3,15.16666413888931,15.16666413888931,1,1,0,0,1,0,0,1,0,1,0,1,0,1,4.5217885770490405,6.2766434893416445,8281.0,0,91000000.0,0,91.0,1
69,19.75,1375.4,0,1,0,1,1362.75,0,0.2862318799096829,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0325462466767075,7.227226673923325,390.0625,1,9.874995062502467,0,0.0,0
72,109.7,8129.3,1,1,0,0,7898.400000000001,5,1.523611089949846,0.0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,4.706823839714591,9.003353102230058,12034.09,1,54.84997257501371,0,0.0,0
59,19.3,1192.7,0,1,0,1,1138.7,0,0.32711863852341294,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0106208860477417,7.084813006100993,372.49,1,9.649995175002411,0,0.0,0
20,96.55,1901.65,1,0,1,0,1931.0,4,4.827499758625011,4.827499758625011,1,1,0,0,1,1,1,1,0,1,0,0,1,0,4.5803650670691205,7.551002930254652,9321.9025,0,96550000.0,0,96.55,0
24,24.1,587.4,0,1,0,1,578.4000000000001,0,1.0041666248263907,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.2228678461377385,6.377406988727282,580.8100000000001,1,12.049993975003012,0,0.0,0
59,111.35,6519.75,1,0,1,0,6569.65,5,1.8872881036052864,1.8872881036052864,1,1,0,0,1,0,1,1,1,1,0,1,1,1,4.721618998631338,8.782744678980025,12398.822499999998,0,111350000.0,0,111.35,0
72,112.25,8041.65,1,1,0,0,8082.0,5,1.5590277561246146,0.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4.7295977643631435,8.992513909856259,12600.0625,1,56.124971937514026,0,0.0,0
1,20.75,20.75,0,0,0,1,20.75,0,20.74997925002075,20.74997925002075,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.079613757534693,3.079613757534693,430.5625,0,20750000.0,0,0.0,0
27,101.9,2681.15,1,0,0,0,2751.3,4,3.774073934293558,3.774073934293558,1,0,1,0,1,1,1,1,0,0,0,0,1,1,4.633757642840004,7.8943739906893216,10383.61,0,101.89989810010191,0,0.0,0
14,80.05,1112.3,1,0,0,0,1120.7,2,5.717856734438805,5.717856734438805,1,0,0,0,1,0,1,1,0,1,0,0,0,0,4.395066248181685,7.015083856734662,6408.0025,0,80050000.0,0,0.0,0
71,105.55,7405.5,1,1,1,0,7494.05,4,1.4866196973715535,0.0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,4.668614358544626,8.910113272022107,11140.8025,1,52.774973612513186,0,105.55,0
13,78.3,1033.95,1,0,0,0,1017.9,1,6.02307645976335,6.02307645976335,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4.373238128640803,6.9421083953538,6130.889999999999,0,78300000.0,0,0.0,0
44,68.85,2958.95,1,0,0,0,3029.3999999999996,0,1.5647726917097116,1.5647726917097116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.246350085702971,7.992927655283545,4740.322499999999,0,68850000.0,0,0.0,0
33,79.95,2684.85,1,0,0,0,2638.35,2,2.4227271993112973,2.4227271993112973,1,0,1,0,1,0,1,1,0,1,0,0,0,0,4.393831680123644,7.895752530400927,6392.0025000000005,0,79.94992005007995,0,0.0,0
72,55.45,4179.2,0,1,0,0,3992.4,5,0.7701388781925157,0.0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,4.033355290595671,8.338114371264128,3074.7025000000003,1,27.72498613750693,0,0.0,0
1,79.9,79.9,1,0,1,0,79.9,1,79.89992010007991,79.89992010007991,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.393213824064446,4.393213824064446,6384.010000000001,0,79900000.00000001,0,79.9,1
19,106.6,1934.45,1,0,1,0,2025.3999999999999,5,5.61052602049863,5.61052602049863,1,1,0,0,1,1,1,1,0,0,0,1,1,1,4.678420647727684,7.568095136565964,11363.56,0,106600000.0,0,106.6,1
64,102.45,6654.1,1,0,0,0,6556.8,5,1.6007812249877935,1.6007812249877935,1,0,1,0,1,0,1,1,0,1,0,1,1,1,4.639088404191552,8.803138757012336,10496.0025,0,102.44989755010246,0,0.0,0
2,46.0,84.5,0,0,0,0,92.0,0,22.99998850000575,22.99998850000575,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8501476017100584,4.448516375942715,2116.0,0,46000000.0,0,0.0,1
1,25.25,25.25,0,0,1,0,25.25,0,25.249974750025252,25.249974750025252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2676659890376327,3.2676659890376327,637.5625,0,25250000.0,0,25.25,0
61,19.75,1124.2,0,1,0,1,1204.75,0,0.32377048649556583,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0325462466767075,7.025716076615701,390.0625,0,9.874995062502467,0,0.0,0
29,20.0,540.05,0,0,1,1,580.0,0,0.689655148632581,0.689655148632581,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.044522437723423,6.293511696017657,400.0,1,19.999980000020003,0,20.0,0
23,86.8,1975.85,1,0,1,0,1996.3999999999999,1,3.773912879395092,3.773912879395092,0,1,0,1,0,0,0,1,1,0,0,0,0,1,4.475061500641071,7.589259947758008,7534.24,0,86800000.0,1,86.8,0
57,58.75,3437.45,0,0,0,0,3348.75,5,1.0307017363034783,1.0307017363034783,1,0,0,0,1,1,0,0,0,1,0,1,1,1,4.09016919081162,8.142776067429795,3451.5625,0,58750000.0,0,0.0,0
72,45.25,3139.8,0,1,0,0,3258.0,4,0.6284722134934415,0.0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,3.834061463958434,8.052232823522196,2047.5625,1,22.624988687505656,0,0.0,0
66,56.6,3789.2,0,1,0,0,3735.6,5,0.8575757445821858,0.0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,4.053522567701846,8.24017406713271,3203.56,0,28.299985850007072,0,0.0,0
65,84.2,5324.5,0,1,0,0,5473.0,5,1.2953845954556218,0.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4.44500143383527,8.580261882883221,7089.64,1,42.099978950010524,0,0.0,0
8,80.0,624.6,1,0,0,0,640.0,1,9.999998750000158,9.999998750000158,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.394449154672439,6.4387111892311015,6400.0,0,80000000.0,0,0.0,0
4,70.15,268.35,1,0,1,0,280.6,0,17.537495615626096,17.537495615626096,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.264790324535862,5.596011649126543,4921.022500000001,0,70150000.00000001,0,70.15,1
71,24.75,1836.9,0,1,0,1,1757.25,0,0.3485915443860346,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.248434627109745,7.516378894471428,612.5625,0,12.374993812503092,0,0.0,0
1,20.2,20.2,0,0,1,1,20.2,0,20.199979800020202,20.199979800020202,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3.054001181677967,3.054001181677967,408.03999999999996,1,20.199979800020202,0,20.2,0
4,50.05,179.35,0,0,0,0,200.2,1,12.512496871875781,12.512496871875781,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.9328055446106744,5.194899407349548,2505.0024999999996,0,50050000.0,0,0.0,1
12,19.35,219.35,0,0,0,1,232.20000000000002,0,1.6124998656250114,1.6124998656250114,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.013080911888604,5.395217191287996,374.42250000000007,0,19.349980650019354,0,0.0,0
24,50.6,1288.75,0,0,0,0,1214.4,3,2.1083332454861146,2.1083332454861146,1,0,1,0,1,1,0,0,0,0,0,0,1,1,3.9435216724875173,7.162203680124759,2560.36,0,50.599949400050605,0,0.0,0
31,81.15,2545.75,0,0,0,0,2515.65,5,2.6177418510405857,2.6177418510405857,1,0,1,0,1,1,1,1,0,0,1,1,1,1,4.408546844483277,7.842573315470176,6585.322500000001,1,81.14991885008116,0,0.0,0
1,55.2,55.2,0,0,0,0,55.2,1,55.199944800055206,55.199944800055206,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.028916756899646,4.028916756899646,3047.0400000000004,0,55200000.00000001,0,0.0,1
30,89.9,2723.15,1,0,0,0,2697.0,2,2.996666566777781,2.996666566777781,1,0,0,0,1,0,1,1,1,0,0,0,0,1,4.509760001183433,7.909911731832617,8082.010000000001,0,89900000.00000001,0,0.0,0
47,85.3,4107.25,0,1,0,0,4009.1,5,1.8148935784065197,0.0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,4.457829598089382,8.3207524260614,7276.089999999999,1,42.64997867501066,0,0.0,0
54,108.0,5760.65,1,1,0,0,5832.0,5,1.9999999629629637,0.0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,4.6913478822291435,8.658979171001915,11664.0,0,53.9999730000135,0,0.0,0
50,93.5,4747.5,1,0,0,0,4675.0,4,1.8699999626000008,1.8699999626000008,1,0,0,0,1,1,1,1,0,1,0,0,0,1,4.548599834499697,8.465584057683007,8742.25,0,93500000.0,0,0.0,0
1,84.6,84.6,1,0,0,0,84.6,2,84.5999154000846,84.5999154000846,1,0,0,0,1,1,0,1,0,0,0,0,0,1,4.449685283147696,4.449685283147696,7157.159999999999,0,84600000.0,0,0.0,1
72,20.25,1566.9,0,1,0,1,1458.0,0,0.28124999609375007,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.056356895370426,7.357492423366405,410.0625,0,10.12499493750253,0,0.0,0
29,25.15,702.0,0,0,1,1,729.3499999999999,0,0.8672413494054706,0.8672413494054706,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.263849190510932,6.555356891810665,632.5224999999999,0,25150000.0,0,25.15,0
2,54.4,114.1,0,0,0,0,108.8,1,27.199986400006797,27.199986400006797,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.014579593753238,4.745801315727837,2959.3599999999997,0,54400000.0,0,0.0,1
10,29.6,299.05,0,1,0,0,296.0,1,2.95999970400003,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4210000089583352,5.703949127435522,876.1600000000001,0,14.7999926000037,0,0.0,0
18,73.15,1305.95,1,0,1,0,1316.7,0,4.063888663117297,4.063888663117297,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.306090068583941,7.175451457345406,5350.922500000001,0,73150000.00000001,0,73.15,0
11,95.0,1120.3,1,0,1,0,1045.0,3,8.636362851239742,8.636362851239742,0,1,0,1,1,0,0,1,0,1,0,0,1,1,4.564348191467836,7.022244005466835,9025.0,0,95000000.0,1,95.0,1
16,19.75,284.35,0,1,0,1,316.0,0,1.2343749228515672,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0325462466767075,5.653716496982717,390.0625,0,9.874995062502467,0,0.0,0
72,86.6,6350.5,0,1,0,0,6235.2,5,1.202777761072531,0.0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,4.472780997942346,8.756446284463516,7499.559999999999,0,43.29997835001082,0,0.0,0
72,109.2,7878.3,1,1,0,0,7862.400000000001,5,1.5166666456018523,0.0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,4.702296896718814,8.971994346418777,11924.640000000001,0,54.599972700013645,0,0.0,0
41,74.7,3187.65,0,0,0,0,3062.7000000000003,4,1.8219511750743618,1.8219511750743618,1,0,1,0,1,1,1,1,0,0,1,0,1,1,4.3267781604434035,8.067352908713396,5580.09,1,74.69992530007471,0,0.0,0
65,94.4,6126.15,1,0,1,0,6136.0,4,1.4523076699644974,1.4523076699644974,1,1,0,1,0,1,0,1,0,1,0,1,0,1,4.558078578454241,8.72048499422784,8911.36,0,94400000.00000001,1,94.4,0
13,54.8,731.3,0,0,1,0,712.4,2,4.215384291124285,4.215384291124285,1,0,0,1,1,0,0,1,0,1,0,1,0,0,4.021773869387265,6.596190266067024,3003.0399999999995,0,54800000.0,0,54.8,0
